CODE,NAME,AGES_0-14,AGES_15-64,AGES_65P,AGES_W_15-49,AGES_0,AGES_1-4,AGES_5-9,AGES_10-14,AGES_15-19,AGES_20-24,AGES_25-29,AGES_30-34,AGES_35-39,AGES_40-44,AGES_45-49,AGES_50-54,AGES_55-59,AGES_60-64,AGES_65-69,AGES_70-74,AGES_75-79,AGES_80-84,AGES_85P
230751,金林区,0.0665,0.7436,0.1899,0.1806,0.0028,0.0152,0.0232,0.0253,0.0188,0.0299,0.0432,0.0616,0.0504,0.0701,0.1114,0.14,0.13,0.0883,0.0717,0.0472,0.03,0.0244,0.0166
230781,铁力市,0.0866,0.7446,0.1688,0.2051,0.0034,0.0183,0.0289,0.036,0.0317,0.0339,0.0463,0.0651,0.059,0.0794,0.1085,0.1207,0.1114,0.0887,0.0692,0.0413,0.0261,0.0194,0.0128
230803,向阳区,0.0993,0.7581,0.1426,0.2598,0.0041,0.0241,0.0357,0.0354,0.0534,0.0747,0.0558,0.0813,0.0706,0.0784,0.0943,0.0885,0.0885,0.0727,0.0598,0.036,0.0207,0.0153,0.0109
230804,前进区,0.1006,0.7391,0.1604,0.2335,0.003,0.0222,0.0383,0.037,0.0617,0.0418,0.0436,0.0726,0.0733,0.0771,0.094,0.0933,0.0997,0.0818,0.0658,0.0376,0.0248,0.0189,0.0133
230805,东风区,0.072,0.7485,0.1795,0.2007,0.0026,0.015,0.0222,0.0322,0.0287,0.0358,0.0479,0.0668,0.0621,0.0761,0.1062,0.1149,0.1153,0.0947,0.076,0.0457,0.0274,0.0181,0.0123
230811,郊区,0.0964,0.7461,0.1576,0.221,0.0036,0.0235,0.031,0.0382,0.0415,0.0383,0.0521,0.0787,0.0646,0.0802,0.106,0.107,0.0999,0.0777,0.0694,0.0429,0.0217,0.0138,0.0098
230822,桦南县,0.1051,0.7234,0.1715,0.2167,0.0038,0.0198,0.0317,0.0499,0.0398,0.0359,0.0447,0.0657,0.0632,0.09,0.1099,0.1078,0.0923,0.0743,0.0718,0.0482,0.0254,0.0153,0.0108
230826,桦川县,0.1091,0.7203,0.1706,0.213,0.0036,0.0196,0.034,0.0519,0.0397,0.0266,0.0403,0.0691,0.0676,0.0856,0.1069,0.1114,0.0937,0.0795,0.0759,0.0489,0.0244,0.0129,0.0084
230828,汤原县,0.1005,0.7153,0.1842,0.2044,0.0034,0.021,0.0318,0.0443,0.0318,0.0283,0.0381,0.0649,0.0667,0.0861,0.1062,0.1081,0.1017,0.0834,0.0819,0.0492,0.0266,0.0156,0.011
230881,同江市,0.1297,0.7383,0.132,0.2255,0.0052,0.0294,0.042,0.0532,0.0323,0.0323,0.0499,0.0843,0.0752,0.0807,0.1077,0.1116,0.0908,0.0734,0.0577,0.034,0.0196,0.012,0.0088
230882,富锦市,0.1142,0.7396,0.1462,0.2351,0.0037,0.0227,0.0359,0.0519,0.0474,0.0331,0.0486,0.0785,0.0766,0.0897,0.1077,0.1006,0.0857,0.0716,0.0644,0.0411,0.0203,0.0113,0.0091
230883,抚远市,0.1318,0.7484,0.1198,0.2296,0.0047,0.03,0.0429,0.0542,0.0313,0.0324,0.0549,0.0885,0.0768,0.0869,0.1083,0.1101,0.0889,0.0703,0.0553,0.0313,0.0159,0.01,0.0072
230902,新兴区,0.0928,0.7445,0.1627,0.2035,0.003,0.0178,0.0295,0.0425,0.0403,0.0324,0.0438,0.0689,0.0615,0.0737,0.1112,0.1238,0.1054,0.0834,0.0734,0.0433,0.0234,0.0136,0.009
230903,桃山区,0.1255,0.7522,0.1222,0.2513,0.0047,0.0269,0.0445,0.0495,0.0398,0.0308,0.0462,0.0871,0.0854,0.0938,0.1204,0.1081,0.084,0.0565,0.0513,0.0325,0.019,0.0116,0.0077
230904,茄子河区,0.1143,0.7468,0.1389,0.2096,0.0039,0.0226,0.037,0.0508,0.0304,0.0283,0.0434,0.0803,0.0723,0.078,0.1099,0.1224,0.1049,0.0767,0.0613,0.036,0.0197,0.0124,0.0095
230921,勃利县,0.1053,0.7139,0.1808,0.2089,0.0032,0.0182,0.0327,0.0512,0.0387,0.0296,0.0393,0.0641,0.0704,0.0781,0.1103,0.1083,0.0956,0.0794,0.0812,0.0519,0.0243,0.0136,0.0098
231002,东安区,0.1133,0.7209,0.1658,0.2259,0.0048,0.0285,0.0411,0.039,0.03,0.0294,0.0465,0.0809,0.0788,0.084,0.103,0.0935,0.0974,0.0775,0.0676,0.0393,0.0256,0.0191,0.0142
231003,阳明区,0.0938,0.7186,0.1877,0.2063,0.0037,0.0219,0.0299,0.0382,0.031,0.0307,0.0451,0.0734,0.0697,0.0759,0.1023,0.1046,0.1024,0.0835,0.0762,0.0478,0.0293,0.0201,0.0143
231004,爱民区,0.0784,0.7581,0.1634,0.2532,0.0035,0.0212,0.0268,0.0269,0.0701,0.0846,0.044,0.0712,0.0636,0.0629,0.0865,0.0958,0.1005,0.079,0.0619,0.0371,0.027,0.022,0.0154
231005,西安区,0.1037,0.7214,0.1749,0.2223,0.0045,0.0256,0.0359,0.0378,0.0429,0.037,0.0444,0.0763,0.0719,0.0765,0.0977,0.0934,0.1009,0.0803,0.0694,0.0421,0.0271,0.0208,0.0153
231025,林口县,0.103,0.7131,0.1839,0.2028,0.0032,0.0207,0.0332,0.0458,0.0365,0.0289,0.0392,0.0666,0.0702,0.0803,0.1042,0.1084,0.0977,0.0811,0.0782,0.0496,0.0272,0.0166,0.0122
231081,绥芬河市,0.142,0.7563,0.1017,0.2496,0.0057,0.0331,0.0483,0.055,0.0352,0.0311,0.0514,0.0888,0.0832,0.0926,0.1198,0.1104,0.0851,0.0587,0.0438,0.0258,0.0149,0.0103,0.0069
231083,海林市,0.0943,0.7152,0.1905,0.1977,0.0029,0.0197,0.0315,0.0403,0.0321,0.0268,0.0361,0.0614,0.0664,0.0768,0.1055,0.1166,0.11,0.0834,0.073,0.0464,0.0314,0.0229,0.0167
231084,宁安市,0.1054,0.7082,0.1864,0.2059,0.0031,0.0213,0.0349,0.0462,0.0383,0.028,0.0377,0.065,0.0709,0.0786,0.1033,0.1071,0.0998,0.0795,0.0763,0.0499,0.0294,0.0176,0.0132
231085,穆棱市,0.1176,0.7048,0.1776,0.1977,0.0034,0.0212,0.0394,0.0536,0.0389,0.0263,0.0382,0.0654,0.0703,0.0788,0.0965,0.1103,0.1008,0.0794,0.0707,0.0431,0.0289,0.0192,0.0157
231086,东宁市,0.1172,0.7229,0.1599,0.2095,0.0046,0.0272,0.0409,0.0445,0.0333,0.0284,0.0421,0.0781,0.0679,0.0783,0.1071,0.1128,0.0992,0.0757,0.0625,0.0404,0.0264,0.0175,0.0131
231102,爱辉区,0.1017,0.7548,0.1435,0.2444,0.0042,0.0259,0.0351,0.0365,0.0473,0.0526,0.054,0.0801,0.0698,0.0751,0.1066,0.1065,0.0925,0.0701,0.0593,0.0384,0.0228,0.0143,0.0088
231123,逊克县,0.1067,0.7458,0.1475,0.2185,0.0039,0.0239,0.0361,0.0428,0.0352,0.036,0.0541,0.0779,0.0686,0.0734,0.1085,0.1149,0.0995,0.0778,0.0657,0.0381,0.0229,0.0127,0.0081
231124,孙吴县,0.1177,0.7385,0.1438,0.2246,0.0037,0.0245,0.0389,0.0506,0.044,0.0303,0.0532,0.0789,0.069,0.0794,0.1079,0.1115,0.0904,0.0739,0.0675,0.0384,0.0201,0.0111,0.0067
231181,北安市,0.0949,0.7372,0.1679,0.2149,0.0036,0.0196,0.0295,0.0422,0.0421,0.034,0.0469,0.0662,0.0647,0.0798,0.1094,0.1143,0.0998,0.08,0.0683,0.0447,0.0265,0.0175,0.0109
231182,五大连池市,0.1008,0.7418,0.1575,0.2136,0.0037,0.0207,0.0332,0.0432,0.0367,0.037,0.0484,0.0668,0.0597,0.0825,0.1151,0.1169,0.1012,0.0775,0.0678,0.0422,0.0242,0.0144,0.0088
231183,嫩江市,0.1105,0.7313,0.1581,0.2254,0.0039,0.0229,0.036,0.0477,0.0419,0.0336,0.0443,0.0678,0.0709,0.084,0.116,0.1107,0.0932,0.069,0.0666,0.0433,0.0252,0.0145,0.0085
231202,北林区,0.1018,0.7421,0.1561,0.231,0.0033,0.019,0.0332,0.0463,0.0407,0.0463,0.0537,0.0809,0.0722,0.0787,0.0976,0.0976,0.0949,0.0794,0.0679,0.0423,0.0216,0.0142,0.0101
231221,望奎县,0.1083,0.7235,0.1682,0.2151,0.0031,0.0181,0.034,0.0531,0.0418,0.0317,0.0453,0.0753,0.0682,0.0786,0.1031,0.1019,0.0938,0.0838,0.0712,0.0474,0.0234,0.0158,0.0104
231222,兰西县,0.1148,0.7246,0.1606,0.2096,0.0035,0.0203,0.0355,0.0555,0.042,0.0366,0.0471,0.0691,0.0593,0.0781,0.1082,0.1082,0.0934,0.0826,0.071,0.043,0.0237,0.0143,0.0086
231223,青冈县,0.1108,0.7293,0.1599,0.2189,0.0034,0.0196,0.0351,0.0528,0.0449,0.0343,0.0556,0.0692,0.0585,0.0765,0.1097,0.1065,0.092,0.0822,0.0704,0.0441,0.0218,0.0141,0.0096
231224,庆安县,0.1005,0.7418,0.1577,0.2226,0.0032,0.0185,0.031,0.0478,0.0391,0.0413,0.0509,0.0671,0.0641,0.0829,0.1122,0.11,0.094,0.0803,0.0684,0.0447,0.0217,0.0138,0.0091
231225,明水县,0.1124,0.73,0.1576,0.2136,0.004,0.0211,0.0373,0.0499,0.0377,0.0363,0.0596,0.0745,0.0622,0.0732,0.1014,0.1098,0.0939,0.0815,0.0707,0.0443,0.0207,0.0131,0.0088
231226,绥棱县,0.1049,0.739,0.1561,0.2211,0.0031,0.0182,0.0333,0.0503,0.043,0.0339,0.0485,0.0687,0.0641,0.0841,0.1065,0.1091,0.0986,0.0825,0.0688,0.0412,0.0214,0.0154,0.0093
231281,安达市,0.1005,0.7466,0.1529,0.2204,0.0033,0.0191,0.0331,0.045,0.0397,0.036,0.0492,0.0751,0.0652,0.0774,0.1113,0.1134,0.1002,0.079,0.0682,0.0409,0.0216,0.0136,0.0087
231282,肇东市,0.112,0.7407,0.1474,0.2251,0.0035,0.0205,0.0363,0.0517,0.0447,0.0387,0.0522,0.0783,0.0705,0.0805,0.1046,0.1003,0.0949,0.0759,0.0657,0.0406,0.0206,0.0127,0.0077
231283,海伦市,0.1076,0.7295,0.1629,0.22,0.0029,0.018,0.0339,0.0528,0.0435,0.0357,0.0481,0.0708,0.0644,0.0809,0.1092,0.1053,0.0908,0.0807,0.0722,0.0466,0.0215,0.0137,0.009
232701,漠河市,0.081,0.7898,0.1292,0.2163,0.0029,0.0195,0.0272,0.0313,0.0281,0.0345,0.0504,0.0691,0.0623,0.083,0.1326,0.1502,0.114,0.0657,0.0519,0.0337,0.0208,0.0138,0.009
232721,呼玛县,0.0996,0.7483,0.1522,0.2131,0.0033,0.0239,0.0331,0.0393,0.0346,0.0369,0.0475,0.0683,0.0711,0.0796,0.114,0.1183,0.1011,0.0768,0.0648,0.0413,0.0232,0.0143,0.0086
232722,塔河县,0.0699,0.7597,0.1704,0.2064,0.0028,0.017,0.0226,0.0276,0.0258,0.0371,0.0485,0.0559,0.05,0.0757,0.1454,0.146,0.1104,0.0648,0.0523,0.0522,0.0352,0.019,0.0117
232761,加格达奇区,0.0896,0.7418,0.1686,0.2208,0.004,0.0213,0.029,0.0353,0.0403,0.0346,0.0482,0.066,0.061,0.0783,0.1181,0.1184,0.1021,0.0748,0.0615,0.0477,0.0293,0.0182,0.0119
232762,松岭区,0.0469,0.7609,0.1921,0.2026,0.0018,0.0103,0.013,0.0219,0.0182,0.0403,0.0452,0.0395,0.0361,0.0794,0.1732,0.1585,0.107,0.0636,0.0515,0.0655,0.0433,0.0198,0.012
232763,新林区,0.0495,0.7646,0.1859,0.1904,0.0017,0.0114,0.0142,0.0221,0.0211,0.0379,0.0466,0.0431,0.0368,0.0709,0.1666,0.1681,0.1152,0.0583,0.0436,0.0628,0.0465,0.0212,0.0118
232764,呼中区,0.0544,0.7573,0.1883,0.2087,0.0024,0.0127,0.0178,0.0215,0.0235,0.0395,0.0487,0.049,0.0451,0.0908,0.157,0.1415,0.1009,0.0614,0.0651,0.0653,0.031,0.0171,0.0098
310101,黄浦区,0.0867,0.7284,0.1848,0.2304,0.0034,0.0219,0.033,0.0284,0.0298,0.063,0.0837,0.0976,0.0818,0.0671,0.0736,0.0767,0.0739,0.0812,0.0732,0.0447,0.0231,0.0171,0.0268
310104,徐汇区,0.0979,0.696,0.2061,0.2498,0.004,0.0249,0.0382,0.0308,0.027,0.0649,0.0839,0.09,0.0866,0.0701,0.0647,0.0624,0.0652,0.081,0.0767,0.0502,0.029,0.0219,0.0283
310105,长宁区,0.0889,0.7046,0.2065,0.2597,0.0043,0.0237,0.0343,0.0266,0.0263,0.0566,0.0927,0.0996,0.0881,0.0661,0.0613,0.0617,0.0678,0.0845,0.0765,0.048,0.0286,0.0221,0.0314
310106,静安区,0.0931,0.6872,0.2197,0.2347,0.0042,0.025,0.0358,0.0282,0.0247,0.0495,0.0753,0.0925,0.087,0.0667,0.0604,0.061,0.0742,0.0959,0.0894,0.054,0.0273,0.0205,0.0285
310107,普陀区,0.0939,0.6948,0.2112,0.2375,0.0045,0.0258,0.0363,0.0274,0.0236,0.0489,0.0787,0.0957,0.0894,0.0694,0.062,0.061,0.0717,0.0943,0.0892,0.0527,0.0259,0.0183,0.0251
310109,虹口区,0.0819,0.6858,0.2323,0.224,0.0036,0.0217,0.0312,0.0253,0.0247,0.0513,0.0725,0.0896,0.0813,0.0642,0.0625,0.0635,0.0763,0.0998,0.0919,0.0574,0.0293,0.0222,0.0316
310110,杨浦区,0.0884,0.6931,0.2185,0.23,0.004,0.0243,0.0346,0.0254,0.032,0.0665,0.0704,0.0881,0.0822,0.0622,0.0581,0.0592,0.0752,0.0993,0.0897,0.0522,0.0263,0.0211,0.0292
310112,闵行区,0.1086,0.7511,0.1402,0.2607,0.0054,0.0321,0.0411,0.03,0.0286,0.0644,0.0938,0.1127,0.0993,0.0825,0.0745,0.0701,0.0634,0.0619,0.0584,0.0359,0.0191,0.0126,0.0142
310113,宝山区,0.1001,0.7461,0.1539,0.2424,0.0049,0.0306,0.0379,0.0267,0.027,0.0566,0.0828,0.109,0.0953,0.0766,0.0751,0.0765,0.0725,0.0747,0.0672,0.039,0.0194,0.0128,0.0155
310114,嘉定区,0.0981,0.7812,0.1207,0.2589,0.0056,0.0333,0.0358,0.0234,0.0274,0.0642,0.0984,0.1349,0.1039,0.0799,0.0758,0.0738,0.065,0.0578,0.0516,0.0302,0.0166,0.0102,0.0121
310115,浦东新区,0.1048,0.7453,0.1499,0.2533,0.0055,0.0319,0.0393,0.0281,0.0284,0.0635,0.0986,0.1169,0.0955,0.0746,0.0683,0.0677,0.0654,0.0664,0.0624,0.0385,0.0198,0.0135,0.0157
310116,金山区,0.0922,0.7375,0.1703,0.2172,0.0047,0.028,0.0333,0.0262,0.0321,0.0459,0.0693,0.0968,0.0808,0.077,0.0848,0.0971,0.0882,0.0654,0.0647,0.0431,0.0285,0.017,0.0169
310117,松江区,0.1071,0.7838,0.1091,0.2692,0.0062,0.0353,0.0399,0.0257,0.0319,0.0767,0.106,0.1338,0.0992,0.0798,0.0739,0.0711,0.0627,0.0488,0.0467,0.0271,0.0159,0.0093,0.01
310118,青浦区,0.0886,0.7958,0.1156,0.2558,0.0052,0.0308,0.0314,0.0213,0.0272,0.0629,0.1012,0.1282,0.0952,0.0827,0.0885,0.0888,0.0702,0.0508,0.0466,0.0282,0.018,0.0109,0.0118
310120,奉贤区,0.0928,0.7696,0.1376,0.2433,0.0055,0.03,0.0332,0.024,0.0394,0.0639,0.0802,0.1121,0.0889,0.0814,0.0858,0.0884,0.0735,0.056,0.0544,0.0351,0.021,0.0135,0.0136
310151,崇明区,0.0669,0.6368,0.2963,0.1465,0.0033,0.0178,0.0237,0.0221,0.0242,0.0275,0.0393,0.0637,0.0577,0.06,0.0685,0.0938,0.1016,0.1004,0.0997,0.0768,0.0522,0.0356,0.032
320102,玄武区,0.1115,0.7418,0.1467,0.2756,0.005,0.03,0.0412,0.0353,0.0564,0.1185,0.0827,0.0842,0.0767,0.0689,0.065,0.0664,0.0668,0.0561,0.0509,0.034,0.0235,0.0201,0.0182
320104,秦淮区,0.1115,0.7017,0.1868,0.2389,0.0051,0.029,0.0404,0.0369,0.0321,0.0551,0.0748,0.0865,0.0785,0.0738,0.0692,0.0763,0.0817,0.0737,0.0675,0.0453,0.0292,0.0237,0.0212
320105,建邺区,0.1332,0.7368,0.1301,0.2646,0.0066,0.038,0.0496,0.0389,0.0355,0.0641,0.0905,0.1,0.0918,0.0793,0.0713,0.0728,0.0715,0.0599,0.0539,0.0329,0.0188,0.0129,0.0117
320106,鼓楼区,0.1264,0.7014,0.1722,0.2574,0.0048,0.0303,0.0483,0.043,0.0388,0.0739,0.0664,0.0783,0.0843,0.0792,0.0692,0.0707,0.0741,0.0665,0.0623,0.0403,0.0263,0.0225,0.0208
320111,浦口区,0.1409,0.7583,0.1008,0.2639,0.0093,0.0497,0.0493,0.0326,0.0502,0.0958,0.0942,0.1223,0.0789,0.0604,0.0634,0.0775,0.0702,0.0454,0.0416,0.025,0.015,0.0102,0.009
320113,栖霞区,0.1118,0.7803,0.1079,0.2812,0.0062,0.0356,0.0402,0.0298,0.0763,0.1227,0.0888,0.1037,0.0734,0.0622,0.0632,0.0739,0.0676,0.0484,0.0415,0.0277,0.0171,0.0118,0.0099
320114,雨花台区,0.1254,0.7671,0.1074,0.264,0.0077,0.0408,0.0445,0.0324,0.0345,0.0814,0.1109,0.1166,0.0812,0.0689,0.0717,0.0798,0.0708,0.0512,0.0431,0.0274,0.016,0.0114,0.0096
320115,江宁区,0.1305,0.761,0.1084,0.2684,0.0082,0.0438,0.0464,0.0321,0.0649,0.0931,0.0912,0.118,0.0796,0.0632,0.0646,0.0775,0.0663,0.0426,0.0438,0.0291,0.0165,0.0103,0.0087
320116,六合区,0.1311,0.6992,0.1697,0.2168,0.0074,0.0398,0.0457,0.0382,0.032,0.0366,0.063,0.0962,0.0678,0.069,0.0801,0.1039,0.0902,0.0604,0.0655,0.0461,0.0258,0.0173,0.0149
320117,溧水区,0.1387,0.6976,0.1637,0.216,0.0076,0.0416,0.0488,0.0406,0.0424,0.0509,0.0659,0.0894,0.0567,0.0616,0.0881,0.1082,0.0895,0.0449,0.0623,0.0455,0.0273,0.0166,0.0121
320118,高淳区,0.1386,0.6584,0.203,0.1951,0.0072,0.0403,0.0485,0.0425,0.0303,0.0318,0.0578,0.0783,0.0494,0.0557,0.0944,0.1176,0.0986,0.0446,0.0718,0.054,0.0377,0.022,0.0176
320205,锡山区,0.1346,0.7457,0.1196,0.2469,0.0064,0.0381,0.0497,0.0404,0.0345,0.0516,0.0842,0.1221,0.083,0.0782,0.0888,0.0891,0.0701,0.0443,0.0467,0.0334,0.0189,0.0115,0.0093
320206,惠山区,0.1416,0.7406,0.1177,0.2519,0.0069,0.0391,0.0519,0.0438,0.0546,0.0502,0.0748,0.1108,0.0819,0.0791,0.0903,0.0897,0.0663,0.0429,0.0456,0.0343,0.0185,0.0111,0.0082
320211,滨湖区,0.1272,0.7346,0.1382,0.2546,0.0061,0.0371,0.0473,0.0367,0.052,0.0732,0.0756,0.1044,0.0786,0.0704,0.0782,0.082,0.0694,0.0507,0.0516,0.037,0.0224,0.015,0.0123
320213,梁溪区,0.1263,0.7044,0.1693,0.2375,0.0061,0.0349,0.0476,0.0376,0.0302,0.0448,0.0724,0.1017,0.0818,0.0726,0.0771,0.0839,0.0757,0.0643,0.0632,0.0435,0.0261,0.0192,0.0173
320214,新吴区,0.1404,0.7477,0.1118,0.2647,0.0077,0.0417,0.0521,0.0389,0.0353,0.0535,0.0986,0.1484,0.0944,0.0733,0.0716,0.0714,0.0596,0.0416,0.0435,0.0318,0.0169,0.0107,0.009
320281,江阴市,0.128,0.7266,0.1455,0.2368,0.006,0.0354,0.0474,0.0392,0.0313,0.0396,0.0714,0.1096,0.0733,0.0823,0.0941,0.099,0.076,0.0499,0.0535,0.0411,0.0239,0.0159,0.0111
320282,宜兴市,0.1182,0.6873,0.1945,0.2049,0.0052,0.0318,0.0444,0.0369,0.0299,0.0347,0.0615,0.0857,0.0582,0.0674,0.0882,0.1112,0.0927,0.0579,0.073,0.0556,0.0306,0.0182,0.0171
320302,鼓楼区,0.163,0.705,0.132,0.2379,0.0082,0.0457,0.0573,0.0519,0.035,0.0437,0.0668,0.1042,0.081,0.0722,0.0787,0.0866,0.0787,0.0582,0.0521,0.0318,0.0209,0.0147,0.0125
320303,云龙区,0.1942,0.6958,0.11,0.2607,0.0099,0.0571,0.0711,0.0561,0.05,0.0632,0.0669,0.1165,0.0846,0.0666,0.0666,0.072,0.0633,0.0461,0.0445,0.0261,0.0173,0.0118,0.0103
320305,贾汪区,0.2177,0.6334,0.1489,0.2046,0.0081,0.0482,0.0766,0.0848,0.0482,0.0379,0.0547,0.098,0.0682,0.0544,0.0661,0.0886,0.0696,0.0478,0.0574,0.0355,0.0255,0.0161,0.0144
320311,泉山区,0.1608,0.6882,0.151,0.24,0.0079,0.0434,0.0567,0.0529,0.0512,0.0444,0.0609,0.0912,0.0753,0.0686,0.0761,0.0849,0.0784,0.0572,0.0555,0.0348,0.0257,0.0197,0.0152
320312,铜山区,0.2225,0.6358,0.1417,0.2133,0.008,0.0493,0.0789,0.0863,0.0517,0.0508,0.0614,0.0928,0.0661,0.0518,0.0637,0.0871,0.0659,0.0445,0.0546,0.0337,0.026,0.0147,0.0127
320321,丰县,0.223,0.606,0.1709,0.1931,0.0086,0.0507,0.0797,0.0841,0.0412,0.0303,0.0671,0.0743,0.0522,0.0538,0.0751,0.0963,0.0664,0.0493,0.0603,0.0444,0.0309,0.0175,0.0179
320322,沛县,0.2354,0.6115,0.1531,0.2001,0.0092,0.0521,0.0828,0.0914,0.0362,0.0267,0.069,0.0885,0.0598,0.0569,0.0678,0.0938,0.0661,0.0466,0.0566,0.0393,0.0271,0.0154,0.0147
320324,睢宁县,0.2288,0.613,0.1582,0.1982,0.0086,0.052,0.0834,0.0847,0.0351,0.0358,0.0644,0.0868,0.054,0.0505,0.0705,0.0957,0.0729,0.0474,0.0567,0.0353,0.0311,0.0191,0.0159
320371,徐州经济技术开发区,0.2206,0.6814,0.098,0.2447,0.01,0.0595,0.0769,0.0742,0.0665,0.0404,0.0737,0.1342,0.0773,0.0567,0.0612,0.0749,0.0593,0.0372,0.0402,0.0239,0.0162,0.0098,0.0078
320381,新沂市,0.2505,0.6075,0.1419,0.1977,0.008,0.0491,0.0856,0.1079,0.0455,0.0265,0.0517,0.0947,0.0607,0.0486,0.0731,0.0935,0.0692,0.0442,0.054,0.0323,0.0254,0.0164,0.0139
320382,邳州市,0.2513,0.5939,0.1549,0.1945,0.0078,0.0464,0.0841,0.113,0.0525,0.0296,0.0479,0.0902,0.0614,0.0476,0.0641,0.0838,0.0664,0.0502,0.0566,0.0353,0.0288,0.0177,0.0164
320402,天宁区,0.1335,0.7116,0.155,0.2436,0.0055,0.0357,0.0493,0.0429,0.0347,0.041,0.0677,0.097,0.0789,0.0783,0.0895,0.0909,0.0768,0.0569,0.0574,0.0412,0.0248,0.0171,0.0144
320404,钟楼区,0.1344,0.7249,0.1407,0.2479,0.006,0.0353,0.0505,0.0426,0.0487,0.0597,0.0691,0.0995,0.0796,0.0729,0.0817,0.0879,0.0741,0.0516,0.0532,0.0377,0.0224,0.0149,0.0125
320411,新北区,0.1516,0.7272,0.1212,0.2507,0.0072,0.043,0.0561,0.0452,0.0423,0.051,0.0783,0.119,0.0832,0.0725,0.0784,0.0847,0.072,0.0459,0.0474,0.0338,0.0195,0.0117,0.0087
320412,武进区,0.1331,0.7397,0.1272,0.2486,0.0061,0.0361,0.0495,0.0413,0.0489,0.0604,0.0783,0.109,0.0766,0.075,0.0897,0.0892,0.0696,0.0431,0.0474,0.0366,0.0206,0.0125,0.0101
320413,金坛区,0.1143,0.6903,0.1953,0.2005,0.0067,0.0311,0.0405,0.0361,0.0283,0.0353,0.0607,0.0863,0.0601,0.0602,0.0844,0.1082,0.1003,0.0665,0.0735,0.0531,0.0319,0.0203,0.0165
320481,溧阳市,0.1215,0.685,0.1935,0.1989,0.0066,0.033,0.0431,0.0388,0.0335,0.0379,0.0644,0.0783,0.0586,0.0651,0.0875,0.1064,0.095,0.0583,0.072,0.0539,0.0313,0.0195,0.0168
320505,虎丘区,0.1479,0.7595,0.0925,0.2756,0.0069,0.0426,0.0573,0.0411,0.0575,0.0815,0.0991,0.1372,0.0978,0.0686,0.0595,0.065,0.0539,0.0394,0.0379,0.024,0.0137,0.0092,0.0078
320506,吴中区,0.1301,0.7623,0.1077,0.2638,0.0075,0.0393,0.0483,0.0349,0.0438,0.0658,0.0946,0.1366,0.09,0.0696,0.0723,0.0817,0.0648,0.0431,0.0421,0.0278,0.0174,0.011,0.0094
320507,相城区,0.141,0.752,0.107,0.2514,0.0077,0.0424,0.0528,0.0381,0.0338,0.0541,0.0966,0.1365,0.0884,0.072,0.0755,0.0879,0.0661,0.0411,0.0429,0.0289,0.0159,0.0104,0.0089
320508,姑苏区,0.1227,0.6934,0.1839,0.2396,0.0055,0.0322,0.046,0.0391,0.0354,0.0542,0.0718,0.0944,0.0823,0.0665,0.0681,0.0776,0.0752,0.0678,0.065,0.0457,0.0304,0.0216,0.0212
320509,吴江区,0.1285,0.741,0.1304,0.2451,0.0064,0.0368,0.0487,0.0366,0.0357,0.0523,0.089,0.1253,0.0818,0.0713,0.0814,0.0908,0.0693,0.0442,0.0497,0.034,0.0208,0.014,0.012
320571,苏州工业园区,0.1615,0.7536,0.0849,0.2841,0.0074,0.045,0.0644,0.0447,0.0389,0.0745,0.1093,0.1509,0.1168,0.0717,0.0507,0.0528,0.0482,0.0398,0.0386,0.0215,0.012,0.0071,0.0057
320581,常熟市,0.1104,0.7298,0.1598,0.2357,0.0047,0.0299,0.0423,0.0335,0.0353,0.05,0.0766,0.1103,0.0758,0.0769,0.0858,0.0919,0.0759,0.0514,0.0565,0.0439,0.0271,0.018,0.0142
320582,张家港市,0.1372,0.7158,0.1471,0.2316,0.0058,0.0357,0.0526,0.0431,0.0343,0.0412,0.066,0.1083,0.0768,0.077,0.0874,0.1011,0.0743,0.0493,0.0531,0.04,0.0249,0.0161,0.013
320583,昆山市,0.1529,0.7592,0.0879,0.2703,0.0085,0.0441,0.0583,0.042,0.0347,0.0592,0.1007,0.1554,0.1092,0.0779,0.066,0.0666,0.0542,0.0351,0.0363,0.0225,0.0135,0.0079,0.0076
320585,太仓市,0.1216,0.7177,0.1607,0.2316,0.0053,0.033,0.0462,0.037,0.0309,0.0444,0.0725,0.1094,0.0833,0.0788,0.0901,0.0892,0.0696,0.0496,0.0603,0.0399,0.0274,0.0169,0.0162
320613,崇川区,0.1251,0.7358,0.1391,0.2633,0.0051,0.0333,0.0474,0.0393,0.0622,0.0778,0.0701,0.0972,0.0752,0.0697,0.0714,0.0885,0.0735,0.0503,0.0493,0.0355,0.0229,0.0168,0.0145
320611,港闸区,0.1303,0.7364,0.1333,0.2493,0.0069,0.0382,0.0486,0.0366,0.0485,0.0657,0.0801,0.1174,0.0725,0.0653,0.0726,0.0939,0.0736,0.0466,0.0484,0.033,0.0212,0.0168,0.0139
320612,通州区,0.1105,0.6521,0.2374,0.1888,0.0052,0.0292,0.0408,0.0353,0.0284,0.0329,0.0581,0.0815,0.0536,0.0554,0.0723,0.1045,0.0938,0.0718,0.0799,0.0627,0.0412,0.029,0.0246
320623,如东县,0.0833,0.6169,0.2998,0.1516,0.0043,0.0215,0.029,0.0286,0.0217,0.0217,0.0389,0.0574,0.04,0.0499,0.0674,0.122,0.1086,0.0893,0.0962,0.0799,0.0554,0.0377,0.0307
