CODE,NAME,GHSL_POP,GHSL_POP_DENS,GHSL_URB,GHSL_POP_30,GHSL_POP_23,GHSL_POP_22,GHSL_POP_21,GHSL_POP_13,GHSL_POP_12,GHSL_POP_11,GHSL_POP_10,GHSL_VAR
320214,新吴区,548679,2479.2,0.9907,0.9605,0,0,0.0302,0,0.0093,0.0001,0,-0.2382
320281,江阴市,1779872,1802.3,0.9876,0.7133,0.1264,0.0027,0.1452,0,0.0122,0.0001,0,0.0002
320282,宜兴市,1397048,697.4,0.9122,0.4292,0.254,0.0342,0.1947,0.0125,0.0725,0.0029,0,0.0865
320302,鼓楼区,300856,4475.2,0.9982,0.9899,0,0,0.0083,0,0.0015,0.0003,0,-0.2923
320303,云龙区,205105,1763.3,0.9825,0.8002,0.0291,0.0163,0.137,0,0.0169,0.0006,0,-0.5651
320305,贾汪区,392347,639.4,0.895,0.2527,0.2551,0.0665,0.3207,0.0103,0.0896,0.0051,0,-0.135
320311,泉山区,823702,8120.8,0.999,0.9882,0,0,0.0109,0,0.001,0,0,0.329
320312,铜山区,937972,509.5,0.8444,0.1769,0.1732,0.0718,0.4225,0.0462,0.1028,0.0066,0,-0.2422
320321,丰县,931237,640,0.9157,0.1433,0.1496,0.0955,0.5274,0.0007,0.0807,0.0028,0,-0.0042
320322,沛县,1088767,834.6,0.9444,0.2738,0.1915,0.0523,0.4268,0,0.0538,0.0018,0,0.0486
320324,睢宁县,1000628,565.3,0.8504,0.2508,0.1214,0.0669,0.4113,0.0239,0.1223,0.0034,0,-0.0808
320371,徐州经济技术开发区,190565,640,0.93,0.2611,0.173,0.0883,0.4076,0,0.0673,0.0027,0,-0.5004
320381,新沂市,816404,512.3,0.8539,0.2138,0.2451,0.0426,0.3525,0.0352,0.105,0.0059,0,-0.1583
320382,邳州市,1970999,943.7,0.9381,0.4006,0.1806,0.04,0.3169,0.0136,0.0462,0.0021,0,0.3476
320402,天宁区,663371,4244.3,0.9995,0.9436,0,0,0.0558,0,0.0005,0,0,-0.0083
320404,钟楼区,701730,5284.3,0.996,0.9454,0.0143,0,0.0363,0,0.004,0,0,0.0656
320411,新北区,811678,1592.9,0.9721,0.6822,0.1213,0.0061,0.1624,0.0015,0.0262,0.0001,0,-0.0809
320412,武进区,1568868,1469.4,0.9853,0.6694,0.1398,0.0111,0.1651,0,0.0145,0.0002,0,-0.0757
320413,金坛区,577215,589.2,0.8664,0.4664,0.0938,0.0947,0.2115,0.0165,0.1131,0.004,0,-0.0134
320481,溧阳市,861043,559.8,0.84,0.4245,0.2212,0.0288,0.1655,0.0328,0.12,0.0073,0,0.0967
320505,虎丘区,755634,2255.1,0.9938,0.9301,0.0253,0,0.0384,0,0.006,0.0002,0,-0.0923
320506,吴中区,2548179,1080.7,0.9929,0.9018,0.0335,0.002,0.0556,0.0004,0.0063,0.0004,0,0.8346
320507,相城区,937016,1915.1,0.9894,0.8005,0.1071,0.0066,0.0752,0.0007,0.0097,0.0003,0,0.0516
320508,姑苏区,1662005,20563.1,1,1,0,0,0,0,0,0,0,0.7985
320509,吴江区,2136269,1719.2,0.9848,0.7691,0.0943,0.0015,0.1199,0,0.0149,0.0002,0,0.3827
320571,苏州工业园区,722058,4350.1,0.9952,0.9919,0,0,0.0034,0.004,0.0006,0.0001,0,-0.3632
320581,常熟市,1596491,1258.1,0.967,0.6912,0.1164,0.0053,0.154,0,0.0322,0.0008,0,-0.048
320582,张家港市,1321538,1332.3,0.9691,0.6946,0.1524,0,0.1221,0.0035,0.0266,0.0009,0,-0.0772
320583,昆山市,1814101,1941.2,0.985,0.8048,0.0923,0.0036,0.0843,0,0.0146,0.0005,0,-0.133
320585,太仓市,790038,971.2,0.9562,0.5513,0.199,0.0043,0.2017,0,0.0425,0.0013,0,-0.0494
320611,港闸区,325594,2125.2,0.9935,0.8869,0.0651,0,0.0415,0,0.0063,0.0002,0,-0.5829
320612,通州区,1456680,1038.9,0.9658,0.4407,0.1084,0.0733,0.3434,0.0031,0.0306,0.0006,0,2.613
320613,崇川区,994627,5999,1,1,0,0,0,0,0,0,0,-0.2098
320614,海门区,1111581,975.5,0.9631,0.4387,0.1092,0.0521,0.363,0.0009,0.0355,0.0005,0,0.2632
320623,如东县,960284,446.2,0.8083,0.1621,0.1334,0.0348,0.478,0.0127,0.1769,0.0021,0,1.89
320671,南通经济技术开发区,212853,783.9,0.9669,0.8523,0.0078,0,0.1069,0.0162,0.0128,0.0041,0,-0.78
320681,启东市,1071939,707.4,0.9,0.4441,0.067,0.0466,0.3422,0.008,0.0915,0.0005,0,-0.1344
320682,如皋市,1214100,769.8,0.9511,0.1925,0.1878,0.062,0.5088,0,0.0486,0.0003,0,0.2242
320685,海安市,856246,729.6,0.9199,0.3048,0.1832,0.0185,0.4134,0.0059,0.0722,0.002,0,-0.0207
320703,连云区,234701,431.8,0.8976,0.6722,0.1038,0.0432,0.0785,0.0213,0.0704,0.0107,0,0.1589
320706,海州区,1028704,1710.7,0.9663,0.7275,0.0916,0.0145,0.1327,0.0033,0.0288,0.0016,0,0.3812
320707,赣榆区,1037388,749.1,0.9362,0.2564,0.2504,0.0592,0.3702,0.0151,0.0454,0.0033,0,0.0334
320722,东海县,927042,453.8,0.8232,0.1905,0.1451,0.0974,0.3902,0.0652,0.1034,0.0082,0,-0.1149
320723,灌云县,757111,498.5,0.9016,0.1534,0.1919,0.0329,0.5234,0.0043,0.0899,0.0041,0,0.0442
320724,灌南县,609664,591.5,0.8649,0.3173,0.1283,0.0348,0.3845,0.0163,0.1167,0.0021,0,-0.0044
320771,连云港经济技术开发区,140142,565.8,0.9082,0.2307,0.4486,0,0.2289,0.0212,0.065,0.0057,0,0.5529
320772,连云港高新技术产业开发区,153190,1516.8,0.9748,0.8836,0.026,0,0.0653,0,0.0232,0.002,0,-0.1157
320803,淮安区,1438726,989.5,0.9575,0.3222,0.1934,0.0521,0.3898,0.0039,0.0372,0.0014,0,0.8321
320804,淮阴区,770848,587.3,0.8495,0.321,0.1108,0.0825,0.3353,0.0149,0.1338,0.0018,0,0.0295
320812,清江浦区,1149159,3750.2,0.9912,0.8919,0.0141,0.0092,0.0761,0,0.0087,0.0001,0,0.9329
320813,洪泽区,310911,242.1,0.8101,0,0.4888,0.0473,0.2739,0.0228,0.1576,0.0096,0,0.0905
320826,涟水县,828250,492.3,0.7866,0.204,0.0963,0.0881,0.3982,0.0162,0.1952,0.002,0,-0.0017
320830,盱眙县,630611,252.3,0.6769,0.2034,0.2331,0.0407,0.1998,0.0897,0.2098,0.0236,0,0.0385
320831,金湖县,322170,233.3,0.6198,0.3785,0.0565,0.0497,0.1351,0.1202,0.2448,0.0151,0,0.113
320871,淮安经济技术开发区,314487,2252.5,0.9932,0.7962,0.0638,0,0.1332,0,0.0068,0,0,-0.2443
320902,亭湖区,977924,1404.6,0.948,0.6758,0.0892,0,0.1831,0.0041,0.0477,0.0001,0,0.2255
320903,盐都区,954724,907.6,0.9227,0.5415,0.0654,0.0239,0.292,0.0147,0.0616,0.001,0,0.1467
320904,大丰区,667928,247.5,0.6681,0.2196,0.0945,0.0577,0.2964,0.0401,0.2795,0.0124,0,0.0346
320921,响水县,479945,351.8,0.7592,0.1957,0.1796,0.0466,0.3373,0.0362,0.1964,0.0082,0,0.0453
320922,滨海县,907825,486.3,0.8211,0.2563,0.1395,0.0501,0.3751,0.0337,0.1399,0.0053,0,0.107
320923,阜宁县,809611,561.3,0.8234,0.3598,0.133,0.0241,0.3065,0.0296,0.1435,0.0035,0,0.0196
320924,射阳县,869368,336.7,0.7184,0.1854,0.2325,0.0454,0.2551,0.0409,0.2323,0.0084,0,0.1448
320925,建湖县,704701,607.5,0.8248,0.4629,0.155,0.0078,0.1991,0.0254,0.1464,0.0034,0,0.1565
320971,盐城经济技术开发区,109188,555.3,0.7644,0.5098,0,0.0644,0.1902,0.0122,0.2224,0.0011,0,0.06
320981,东台市,1177201,472.4,0.8368,0.3531,0.1601,0.0383,0.2853,0.0129,0.1428,0.0075,0,0.3251
321002,广陵区,445686,1322.5,0.9481,0.6261,0.1503,0,0.1716,0,0.0518,0.0001,0,-0.2678
321003,邗江区,676671,1220.2,0.9611,0.6221,0.1391,0.0186,0.1814,0.0011,0.0373,0.0005,0,-0.2145
321012,江都区,950097,713.2,0.8721,0.3038,0.1898,0.0653,0.3132,0.0142,0.1123,0.0014,0,0.0254
321023,宝应县,728359,497.1,0.8136,0.346,0.2246,0.0334,0.2096,0.0375,0.1428,0.0061,0,0.0676
321071,扬州经济技术开发区,140912,1064.1,0.9383,0.5843,0.1774,0.0273,0.1493,0,0.0612,0.0005,0,-0.4099
321081,仪征市,554803,647.7,0.8332,0.3589,0.1775,0.066,0.2309,0.0175,0.147,0.0022,0,0.0417
321084,高邮市,924834,479.9,0.8473,0.3794,0.1653,0.0545,0.2482,0.0196,0.1299,0.0031,0,0.3034
321102,京口区,425327,3428.2,0.9947,0.9448,0.0184,0,0.0315,0,0.0049,0.0003,0,0.1956
321111,润州区,376370,3014.3,0.9929,0.9168,0.0168,0,0.0593,0,0.0064,0.0008,0,0.2548
321112,丹徒区,304482,491.7,0.8657,0.0002,0.2802,0.1227,0.4626,0.016,0.1154,0.0029,0,-0.1232
321171,镇江新区,169860,761.6,0.9397,0.2264,0.3695,0,0.3438,0,0.0574,0.0029,0,-0.3561
321181,丹阳市,988327,940.5,0.9116,0.4761,0.1494,0.0315,0.2545,0.0065,0.0811,0.0008,0,-0.0006
321182,扬中市,340195,1042.4,0.9872,0.4313,0.2465,0,0.3093,0,0.0125,0.0003,0,0.0784
321183,句容市,641018,462.7,0.8062,0.3347,0.2348,0.0215,0.2151,0.0351,0.1486,0.0101,0,0.0027
321202,海陵区,408317,1713,0.9784,0.8306,0.013,0.0264,0.1084,0,0.0208,0.0008,0,-0.2924
321203,高港区,256800,914.4,0.9593,0.2171,0.2748,0.041,0.4264,0,0.0404,0.0003,0,-0.0069
321204,姜堰区,677175,730.6,0.9274,0.3716,0.0858,0.044,0.426,0.0014,0.0695,0.0016,0,0.0131
321271,泰州医药高新技术产业开发区,137751,1120.9,0.9776,0.5458,0.1887,0,0.2431,0,0.0224,0,0,-0.3814
321281,兴化市,1484953,617.9,0.8794,0.3473,0.1531,0.0651,0.3138,0.0355,0.0811,0.0039,0,0.3162
321282,靖江市,891435,1348.5,0.9805,0.5864,0.134,0.014,0.246,0,0.0195,0,0,0.3437
321283,泰兴市,1243682,1061.4,0.9596,0.4292,0.1018,0.0495,0.379,0.0031,0.0373,0.0001,0,0.2506
321302,宿城区,1214330,1520.4,0.9744,0.5245,0.2045,0.0118,0.2337,0.003,0.0218,0.0007,0,0.4368
321311,宿豫区,779808,629.8,0.9092,0.3401,0.21,0.0207,0.3385,0.0095,0.0791,0.0022,0,0.325
321322,沭阳县,1480038,641.2,0.8787,0.2578,0.2772,0.026,0.3177,0.0205,0.0968,0.004,0,-0.1164
321323,泗阳县,792316,574.8,0.8898,0.2682,0.2549,0.0444,0.3224,0.0078,0.1002,0.0021,0,-0.0449
321324,泗洪县,873552,323.4,0.7908,0.2683,0.2613,0.02,0.2411,0.0552,0.1429,0.0111,0,0.0172
321371,宿迁经济技术开发区,118604,974.7,0.9794,0.3989,0.1681,0,0.4124,0,0.0197,0.0009,0,-0.3733
330102,上城区,413794,15520.5,1,1,0,0,0,0,0,0,0,0.157
330103,下城区,522883,17758.4,1,1,0,0,0,0,0,0,0,0.0762
330104,江干区,858773,4273.9,0.9977,0.9872,0.0004,0,0.01,0,0.0022,0.0001,0,-0.4228
330105,拱墅区,570725,8217,0.9997,0.9952,0,0,0.0045,0,0.0001,0.0002,0,-0.1014
330106,西湖区,768644,2475.1,0.9907,0.9281,0,0.0016,0.0609,0.0009,0.0077,0.0007,0,-0.3094
330108,滨江区,261742,3651.6,0.9993,0.9973,0,0,0.002,0,0.0007,0,0,-0.4805
330109,萧山区,1649004,1163.7,0.977,0.7086,0.0802,0.0067,0.1815,0.0016,0.0197,0.0017,0,-0.27
330110,余杭区,1265502,1027.9,0.9465,0.6984,0.0867,0.0117,0.1497,0.0118,0.0394,0.0023,0,-0.4733
330111,富阳区,831226,455.3,0.8812,0.5711,0.0538,0.0439,0.2124,0.0452,0.0651,0.0085,0,-0.001
330112,临安区,658238,210.1,0.8012,0.3337,0.182,0.0787,0.2068,0.0673,0.1168,0.0147,0,0.0373
330122,桐庐县,457141,248.8,0.8712,0.4371,0.186,0.0246,0.2234,0.0439,0.0745,0.0105,0,0.0089
330127,淳安县,383629,86.6,0.6,0.2222,0.1496,0.0718,0.1564,0.1924,0.1822,0.0253,0,0.1662
330182,建德市,492488,212.3,0.8023,0.2659,0.2613,0.0327,0.2424,0.0715,0.1096,0.0166,0,0.1124
330203,海曙区,1204260,1998.2,0.9827,0.846,0.0563,0.006,0.0744,0.0031,0.0129,0.0013,0,0.1565
330205,江北区,502423,2460.9,0.9748,0.9179,0,0,0.0569,0.0067,0.0181,0.0004,0,0.0277
330206,北仑区,692084,1140.3,0.9614,0.7665,0.0561,0,0.1389,0.0131,0.022,0.0035,0,-0.1656
330211,镇海区,460131,1873.7,0.9833,0.7583,0.123,0,0.1019,0.0025,0.0136,0.0006,0,-0.1348
330212,鄞州区,1379158,1727.8,0.9795,0.8047,0.0962,0,0.0786,0.0055,0.0136,0.0013,0,-0.1316
330213,奉化区,591292,469.3,0.8798,0.5064,0.2052,0.0195,0.1487,0.0474,0.0655,0.0073,0,0.0239
330225,象山县,570670,463.3,0.8203,0.4599,0.1124,0.062,0.1861,0.0802,0.0921,0.0074,0,0.0053
330226,宁海县,742267,432.2,0.866,0.4505,0.1525,0.0451,0.2179,0.049,0.0785,0.0065,0,0.0665
330281,余姚市,1208121,783,0.9521,0.6648,0.1028,0.011,0.1736,0.0143,0.0306,0.003,0,-0.0366
330282,慈溪市,1808142,1298.3,0.9788,0.8435,0.0365,0.0064,0.0924,0.0053,0.0141,0.0017,0,-0.0117
330302,鹿城区,1267120,4303.2,0.9912,0.9398,0.029,0,0.0224,0.0017,0.0065,0.0006,0,0.0856
330303,龙湾区,526435,2435.9,0.9935,0.9776,0,0,0.0159,0,0.0062,0.0002,0,0.1067
330304,瓯海区,920376,1966,0.9725,0.8876,0.04,0.004,0.0409,0.0134,0.0128,0.0014,0,-0.0445
330305,洞头区,129185,733.6,0.8707,0.4466,0.2085,0.0656,0.15,0.0815,0.0455,0.0023,0,-0.1319
330324,永嘉县,706443,262.9,0.8241,0.5602,0.1231,0.0347,0.106,0.0947,0.0713,0.0098,0,-0.1876
330326,平阳县,859871,887.5,0.9549,0.6321,0.1381,0.0464,0.1383,0.0118,0.03,0.0034,0,-0.0037
330327,苍南县,850196,822.9,0.9403,0.6527,0.1397,0.0285,0.1194,0.0256,0.0306,0.0036,0,0.0074
330328,文成县,238681,183.3,0.729,0.2686,0.2838,0.0535,0.123,0.1539,0.1022,0.0149,0,-0.1718
330329,泰顺县,258753,145.9,0.5856,0.2453,0.1707,0.0505,0.1191,0.2496,0.1425,0.0223,0,-0.0272
330371,温州经济技术开发区,240300,3083.5,0.996,0.986,0,0,0.01,0,0.0033,0.0007,0,-0.0363
330381,瑞安市,1626029,1274.4,0.968,0.7643,0.098,0.0116,0.0941,0.013,0.0172,0.0019,0,0.0695
330382,乐清市,1590674,1229.3,0.9717,0.7509,0.1094,0.0125,0.0989,0.0066,0.0196,0.0021,0,0.095
330383,龙港市,478205,3019.8,0.9892,0.8341,0.0644,0.0171,0.0736,0.0031,0.0072,0.0005,0,0.029
330402,南湖区,746537,1694.4,0.9553,0.7341,0.1254,0,0.0958,0.0049,0.0393,0.0004,0,-0.1107
330411,秀洲区,625305,1138.7,0.9594,0.4693,0.1836,0.0174,0.2891,0.0008,0.0392,0.0006,0,-0.0794
330421,嘉善县,651174,1280.4,0.9595,0.5612,0.1955,0.0082,0.1946,0,0.0402,0.0003,0,0.0047
330424,海盐县,492719,451,0.9442,0.3727,0.1835,0.0544,0.3335,0,0.055,0.0009,0,0.0787
330481,海宁市,862358,993.7,0.9623,0.5463,0.1723,0.0036,0.2402,0.0045,0.0323,0.0009,0,-0.1987
330482,平湖市,782111,1046.5,0.9647,0.6227,0.1251,0.0139,0.203,0.0008,0.0342,0.0002,0,0.165
330483,桐乡市,960537,1315.5,0.962,0.5559,0.1455,0.0151,0.2456,0,0.0375,0.0005,0,-0.0672
330502,吴兴区,820458,948.9,0.946,0.7029,0.097,0.0177,0.1285,0.0037,0.0465,0.0038,0,-0.1924
330503,南浔区,553632,786.9,0.9208,0.2927,0.2544,0.0338,0.3399,0.0076,0.0714,0.0002,0,0.0198
330521,德清县,532875,567.2,0.9094,0.4214,0.1405,0.0341,0.3134,0.0107,0.0762,0.0038,0,-0.0286
330522,长兴县,697895,486.6,0.8367,0.3607,0.1774,0.028,0.2707,0.0367,0.1198,0.0068,0,0.0358
330523,安吉县,509760,269.4,0.8031,0.3924,0.2182,0.048,0.1445,0.0489,0.1295,0.0185,0,-0.1307
330602,越城区,1018124,2062.9,0.9882,0.825,0.0788,0.0066,0.0777,0.0012,0.0094,0.0012,0,-0.0019
330603,柯桥区,1029441,960.2,0.959,0.8183,0.0545,0.004,0.0821,0.0086,0.0289,0.0035,0,-0.0632
330604,上虞区,859355,611,0.9298,0.4729,0.1983,0.0305,0.2281,0.012,0.053,0.0053,0,0.0233
330624,新昌县,420380,345.1,0.826,0.536,0.1562,0,0.1338,0.0621,0.1006,0.0113,0,0.0032
330681,诸暨市,1275018,549.7,0.9061,0.5392,0.1364,0.0308,0.1996,0.0302,0.0572,0.0065,0,0.0468
330683,嵊州市,767313,427.8,0.8546,0.3644,0.277,0.0315,0.1818,0.0559,0.0809,0.0086,0,0.1364
330702,婺城区,1203512,862.6,0.9447,0.7396,0.0854,0.0067,0.113,0.0207,0.0319,0.0027,0,0.2575
330703,金东区,390949,591.1,0.8927,0.3643,0.2496,0.0254,0.2534,0.0201,0.083,0.0041,0,-0.2288
330723,武义县,405624,257.5,0.845,0.3318,0.3138,0.0126,0.1867,0.0478,0.0937,0.0136,0,-0.1229
330726,浦江县,485925,527.7,0.9213,0.431,0.2473,0.035,0.208,0.0239,0.0502,0.0046,0,0.0547
330727,磐安县,192079,160,0.7547,0,0.4319,0.1204,0.2025,0.1331,0.1002,0.012,0,0.0842
330781,兰溪市,626423,475.4,0.8829,0.4064,0.1526,0.0456,0.2782,0.0127,0.0984,0.006,0,0.0898
330782,义乌市,1364113,1230,0.972,0.7658,0.0834,0,0.1228,0.0053,0.0211,0.0016,0,-0.2664
330783,东阳市,916995,523.1,0.9243,0.5717,0.1138,0.0198,0.219,0.015,0.055,0.0057,0,-0.1571
330784,永康市,787355,748.9,0.946,0.6455,0.1397,0.0083,0.1525,0.0102,0.0398,0.0039,0,-0.1834
330802,柯城区,820814,1346.3,0.9668,0.859,0.0202,0.005,0.0826,0.0106,0.0207,0.0019,0,0.5521
330803,衢江区,353938,201.8,0.8002,0.2679,0.1035,0.0497,0.3791,0.026,0.1599,0.0138,0,-0.0534
330822,常山县,259386,235.7,0.7505,0,0.3217,0.1629,0.2659,0.0815,0.1496,0.0183,0,-0.0022
330824,开化县,259398,115.9,0.5437,0,0.2898,0.097,0.1569,0.1696,0.2445,0.0421,0,0.0023
330825,龙游县,378086,330.2,0.8174,0.196,0.2202,0.0305,0.3707,0.0304,0.1435,0.0087,0,0.0496
330881,江山市,474968,234.4,0.7886,0.3627,0.1736,0.0414,0.2108,0.0554,0.1441,0.012,0,-0.0393
330902,定海区,528601,941.6,0.9485,0.5712,0.1469,0.049,0.1814,0.0033,0.0444,0.0039,0,0.0571
330903,普陀区,401959,915.2,0.9131,0.4618,0.2248,0.0517,0.1748,0.0267,0.0578,0.0024,0,0.0498
330921,岱山县,216793,723,0.9364,0.3764,0.2735,0.1017,0.1848,0.0095,0.0498,0.0042,0,0.0424
330922,嵊泗县,79474,957.5,0.8964,0,0.714,0.06,0.1225,0.0597,0.0402,0.0036,0,0.1879
331002,椒江区,697502,2100,0.9877,0.8416,0.0581,0,0.088,0.0023,0.0093,0.0007,0,-0.1556
331003,黄岩区,691039,696.4,0.9335,0.6809,0.09,0.0128,0.1498,0.0233,0.0398,0.0035,0,-0.0232
331004,路桥区,645352,2058,0.99,0.836,0.0404,0,0.1136,0,0.0096,0.0005,0,0.0261
331022,三门县,354657,347.5,0.8492,0.2017,0.1972,0.1051,0.3453,0.0507,0.091,0.009,0,-0.0654
331023,天台县,419796,292.1,0.8482,0.3873,0.2189,0.0274,0.2146,0.0404,0.1,0.0114,0,-0.1157
331024,仙居县,373988,186.3,0.8259,0.4207,0.1897,0.0295,0.186,0.0755,0.0882,0.0104,0,-0.1341
331081,温岭市,1435110,1471.1,0.9788,0.6756,0.0958,0.0125,0.195,0.0017,0.0177,0.0017,0,0.0134
331082,临海市,1130365,514.5,0.9112,0.4678,0.208,0.0247,0.2107,0.0317,0.0518,0.0053,0,0.0146
331083,玉环市,678787,1498.7,0.9711,0.7481,0.0648,0.0079,0.1504,0.0092,0.0178,0.0018,0,0.054
331102,莲都区,602833,402.6,0.8995,0.6798,0.1283,0.0234,0.0679,0.0424,0.0506,0.0075,0,0.0724
331121,青田县,352868,141.9,0.7567,0.4552,0.0982,0.0436,0.1597,0.1507,0.0811,0.0116,0,-0.3068
331122,缙云县,383216,255.7,0.8702,0.4341,0.2411,0.0256,0.1694,0.055,0.0657,0.0091,0,-0.0545
331123,遂昌县,199300,78.2,0.5902,0,0.3604,0.0709,0.1588,0.2174,0.1669,0.0255,0,0.0253
331124,松阳县,194358,138.4,0.7144,0.2875,0.1095,0.0445,0.2729,0.1213,0.1465,0.0178,0,-0.0514
331125,云和县,118349,119,0.8083,0.6296,0,0.0335,0.1452,0.0865,0.0885,0.0167,0,-0.0841
331126,庆元县,136138,71.4,0.5722,0.3768,0.0716,0,0.1238,0.2461,0.1603,0.0214,0,-0.045
331127,景宁畲族自治县,102942,52.9,0.5876,0,0.3769,0.0492,0.1615,0.2849,0.112,0.0154,0,-0.0727
331181,龙泉市,224407,73.4,0.6716,0.3759,0.1126,0.0305,0.1526,0.1657,0.1344,0.0284,0,-0.0983
340102,瑶海区,1170411,19188.5,0.9996,0.9992,0,0,0.0005,0,0.0004,0,0,0.3577
340103,庐阳区,812936,5876.1,0.9937,0.9312,0.0402,0.0043,0.018,0,0.0062,0.0001,0,0.1658
340104,蜀山区,1009103,3131.2,0.9739,0.9244,0.0228,0,0.0267,0.0041,0.0205,0.0015,0,-0.0363
340111,包河区,1095593,3774.8,0.9942,0.9789,0,0,0.0153,0,0.0054,0.0004,0,-0.1001
340121,长丰县,660774,358.4,0.6816,0.253,0.0878,0.0385,0.3024,0.0704,0.2381,0.0099,0,-0.1572
340122,肥东县,837716,383,0.7009,0.2551,0.0836,0.0361,0.3261,0.0456,0.2494,0.004,0,-0.0532
340123,肥西县,623263,367,0.6911,0.2998,0.1473,0.0347,0.2092,0.0802,0.2186,0.0101,0,-0.3558
340124,庐江县,901862,383.7,0.7889,0.1862,0.1567,0.045,0.401,0.0323,0.1709,0.008,0,0.0153
340171,合肥高新技术产业开发区,168021,1937,0.966,0.8673,0,0,0.0987,0,0.0309,0.0031,0,-0.3775
340172,合肥经济技术开发区,453551,1700.3,0.9463,0.8799,0.0432,0,0.0232,0.0112,0.0403,0.0023,0,-0.187
340173,合肥新站高新技术产业开发区,200548,1081.8,0.9528,0.8332,0,0,0.1195,0,0.0445,0.0027,0,-0.5701
340181,巢湖市,722278,354.7,0.7987,0.3808,0.0873,0.0338,0.2968,0.0317,0.1628,0.0068,0,-0.0067
340202,镜湖区,995532,8663.8,0.9951,0.9706,0,0.0029,0.0216,0,0.0047,0.0001,0,1.0798
340207,鸠江区,551168,731.3,0.8985,0.5276,0.0972,0.0338,0.2399,0.0071,0.0924,0.002,0,0.3042
340208,三山区,113071,387.5,0.8446,0,0.3055,0.1309,0.4082,0.0206,0.1267,0.0081,0,-0.7908
340209,弋江区,536036,3169,0.9881,0.9584,0,0,0.0297,0.0029,0.0078,0.0012,0,2.3037
340210,湾沚区,272902,419.2,0.8081,0.2998,0.0936,0.0342,0.3804,0.025,0.1566,0.0102,0,-0.2067
340212,繁昌区,244009,416.4,0.8014,0.2787,0.1628,0.112,0.2479,0.0346,0.1542,0.0097,0,0.0004
340223,南陵县,393574,311.2,0.7016,0.268,0.1308,0.0278,0.275,0.0619,0.2211,0.0154,0,-0.0871
340271,芜湖经济技术开发区,177240,1494.7,0.9683,0.8222,0.0394,0,0.1067,0.0044,0.0255,0.0018,0,-0.021
340272,安徽芜湖长江大桥经济开发区,11806,258.4,0.1207,0,0.0144,0,0.1063,0.5974,0.2628,0.0191,0,-0.4705
340281,无为市,974789,481.7,0.8728,0.1128,0.1328,0.074,0.5533,0.0108,0.113,0.0034,0,0.1917
340302,龙子湖区,203156,1648.2,0.9623,0.6981,0.0727,0.0327,0.1588,0.0078,0.0289,0.001,0,-0.0633
340303,蚌山区,124552,1745.4,0.9273,0.8675,0,0,0.0598,0,0.0679,0.0048,0,-0.2718
340304,禹会区,385349,1446,0.9634,0.704,0.1297,0.0067,0.1231,0.0062,0.0287,0.0017,0,0.1827
340311,淮上区,220997,547,0.8447,0.3911,0.1316,0.0225,0.2995,0.0554,0.0952,0.0047,0,-0.2215
340321,怀远县,917317,408.5,0.7799,0.1492,0.2241,0.0436,0.3631,0.057,0.1556,0.0074,0,-0.0193
340322,五河县,510139,355.9,0.719,0.1988,0.1038,0.071,0.3455,0.1275,0.1445,0.009,0,-0.0256
340323,固镇县,517250,379,0.738,0.14,0.1251,0.0581,0.4148,0.0654,0.1874,0.0092,0,0.0315
340371,蚌埠市高新技术开发区,22918,1317.8,0.9746,0.9746,0,0,0,0,0.0254,0,0,-0.6295
340372,蚌埠市经济开发区,93453,2163.5,0.9882,0.8104,0,0,0.1777,0,0.0104,0.0014,0,-0.6622
340402,大通区,250365,821.2,0.9416,0.4597,0.1706,0.0131,0.2982,0,0.0562,0.0022,0,0.5112
340403,田家庵区,782759,3107,0.9848,0.8809,0.0237,0.0147,0.0654,0.0011,0.0139,0.0002,0,0.0722
340404,谢家集区,318440,1174.9,0.9553,0.7801,0.0753,0.0083,0.0916,0.0096,0.0341,0.0011,0,0.4371
340405,八公山区,60304,898.6,0.973,0.7262,0,0,0.2468,0,0.0225,0.0045,0,-0.4899
340406,潘集区,436029,728,0.9231,0.239,0.3139,0.0312,0.3391,0.0091,0.0647,0.003,0,0.3372
340421,凤台县,670641,612.7,0.9077,0.1875,0.2337,0.0829,0.4036,0.0025,0.0872,0.0027,0,0.0588
340422,寿县,940756,318.9,0.6491,0.0956,0.1187,0.0693,0.3655,0.0466,0.2983,0.006,0,0.1219
340503,花山区,541553,2973.7,0.9909,0.9469,0.0068,0,0.0373,0,0.0086,0.0004,0,0.2008
340504,雨山区,532227,3012,0.9859,0.8058,0.1053,0,0.0748,0,0.0137,0.0003,0,0.4951
340506,博望区,157354,463,0.8667,0.3015,0.1003,0.0508,0.4141,0.0039,0.1247,0.0047,0,-0.0071
340521,当涂县,414185,409.9,0.8594,0.2,0.1068,0.1183,0.4344,0.0175,0.1192,0.0039,0,-0.0734
340522,含山县,353173,337.8,0.7616,0.2091,0.1522,0.0224,0.3778,0.0154,0.2127,0.0102,0,0.0493
340523,和县,444940,336.5,0.6689,0.2196,0.0812,0.0586,0.3095,0.0724,0.2486,0.0102,0,0.0828
340602,杜集区,299900,1285.7,0.9715,0.459,0.2698,0.0268,0.2158,0,0.027,0.0015,0,0.2512
340603,相山区,510715,3627.1,0.9935,0.9331,0,0,0.0605,0,0.0063,0.0002,0,-0.0696
340604,烈山区,352557,909,0.919,0.556,0.0352,0.0589,0.2689,0.0208,0.0575,0.0027,0,0.4145
